Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Gas Type,Scale,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Greenhouse gas,Units,0.065018555,0.065047733,0.065072298,0.068435205,0.062059168,0.072349823,0.08558428,0.092302703,0.099084155,0.119269981,0.165810271,0.154687204,0.175339777,0.189276265,0.217688297,0.217590693,0.246020301,0.246018726,0.239306228,0.2612425,0.353113013,0.419773708,0.454605043,0.500246958,0.577767514,0.647740973,0.668544347,0.766487026,0.801272893,0.804383692,0.85648294,0.775176804,0.816694712,0.806855012,0.862520508,0.861908267,0.909997571,0.934110397,1.376171409,1.80118217,1.996128916,2.011626019,2.220606126,2.501311183,2.787769426,2.399635722,3.988982315,4.881769051,5.359546193,4.675247532,5.381276943,5.615245506,5.708832931,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Methane,Units,0.000410181,0.00043975,0.000465197,0.000486933,0.000368461,0.00038905,0.000460974,0.000491044,0.000521865,0.000600378,0.000772924,0.000847813,0.000977389,0.001101019,0.001276012,0.001359887,0.001483593,0.00161556,0.001516756,0.00156697,0.002109613,0.002561502,0.002936924,0.003381613,0.00422162,0.005339191,0.005961915,0.006617306,0.007309212,0.007783825,0.008804249,0.007294802,0.008704964,0.007849268,0.008043932,0.008532534,0.008686512,0.006997762,0.008940369,0.011185368,0.012715236,0.012088912,0.012910332,0.01332617,0.014568516,0.011373588,0.020045954,0.022624539,0.023855355,0.021435385,0.024623661,0.025694255,0.026122492,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Nitrous oxide,Units,0.001476674,0.001476283,0.0014754,0.001608043,0.001559758,0.002100343,0.002532644,0.00280394,0.003137512,0.003993642,0.005904791,0.005215185,0.005420415,0.005734244,0.006834848,0.006793166,0.007822128,0.00796817,0.007894317,0.009183767,0.012421263,0.014127053,0.014766148,0.015779497,0.01786801,0.019536998,0.019679507,0.021638382,0.022055382,0.02156105,0.022055246,0.017548741,0.01746569,0.015719682,0.017195795,0.016540196,0.016847104,0.018720891,0.029394552,0.037563731,0.043092353,0.040228295,0.043122488,0.047485703,0.053624433,0.04525414,0.071139231,0.086942615,0.092961173,0.08029615,0.092365507,0.096381399,0.097987756,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.4. Buildings and other Sectors,Carbon dioxide,Units,0.069638698,0.069638698,0.110578556,0.110637871,0.091683241,0.107488648,0.107547963,0.113905707,0.113741122,0.129665152,0.138137357,0.12467712,0.13819688,0.170539521,0.194110922,0.218292246,0.248564002,0.241862925,0.278472856,0.286030128,0.35277424,0.436338376,0.509486636,0.57289008,0.65870299,0.758280533,0.855739039,0.983284009,1.029873955,1.143714306,1.13820799,1.316443546,1.238998449,1.344066477,1.186851518,1.200107983,0.98607885,0.852224884,0.784320248,0.904071219,0.952323317,0.999783877,1.061467417,1.151753621,1.286357119,1.119100222,1.827261607,2.149358976,2.349409675,2.265515848,2.488055758,2.596081951,2.639075364,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.4. Buildings and other Sectors,Greenhouse gas,Units,1.676546738,1.680397255,1.756154747,1.792270145,1.810653014,1.865005719,1.904759114,1.951505796,1.99258091,2.051313254,2.10296483,2.131556399,2.189256441,2.266701636,2.336399048,2.406712134,2.484911818,2.526178891,2.612123876,2.670880792,2.792629297,2.930445721,3.058212687,3.17763389,3.322011509,3.408188039,3.562293676,3.750956141,3.857614961,4.03245082,4.183959522,4.435549161,4.461244417,4.63441379,4.548204625,4.632862024,4.479720652,4.413333488,4.428460017,4.607499585,4.694013402,4.750774641,4.543046798,5.0050183,5.196292352,5.074833868,5.850638283,6.251006768,6.512450852,6.489768951,6.801088079,6.875321136,6.923352638,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.4. Buildings and other Sectors,Methane,Units,1.357458159,1.359474791,1.388870806,1.419370783,1.450983977,1.483274237,1.516550368,1.550377416,1.585203518,1.620477734,1.655514898,1.691201227,1.727759803,1.765383834,1.803571428,1.842334049,1.88208688,1.922524174,1.964039205,2.006475129,2.050196285,2.094438483,2.13958483,2.18563113,2.232960579,2.243261649,2.291269432,2.340858926,2.391159124,2.443145087,2.580304093,2.645595966,2.734408189,2.79337005,2.852604693,2.914062114,2.966214594,3.027144552,3.090963985,3.131218433,3.162162332,3.197101806,2.954849139,3.285584982,3.330206085,3.375069741,3.40978725,3.464647997,3.511771681,3.575712997,3.642018406,3.608476658,3.610408705,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.4. Buildings and other Sectors,Nitrous oxide,Units,0.249449881,0.251283766,0.256705386,0.262261491,0.267985797,0.274242834,0.280660783,0.287222673,0.29363627,0.301170368,0.309312575,0.315678053,0.323299758,0.330778281,0.338716699,0.346085839,0.354260936,0.361791792,0.369611814,0.378375535,0.389658773,0.399668862,0.409141221,0.41911268,0.43034794,0.406645857,0.415285205,0.426813206,0.436581882,0.445591426,0.465447438,0.473509648,0.487837778,0.496977262,0.508748414,0.518691928,0.527427207,0.533964052,0.553175784,0.572209933,0.579527753,0.553888959,0.526730242,0.567679697,0.579729148,0.580663905,0.613589426,0.636999795,0.651269495,0.648540106,0.671013915,0.670762526,0.67386857,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.B. Fugitive Emissions from Fuels,Carbon dioxide,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000159868,9.4e-05,0.000112846,9.4e-05,8.46e-05,0.000112846,0.000188078,0.000131657,0.000141061,0.000150464,0.000159868,0.000169271,0.000178675,0.000188078,0.000197482,0.000206885,0.000206885,0.000225449,0.000242639,0.000258796,0.000253387,0.000253387,0.000262687,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.B. Fugitive Emissions from Fuels,Greenhouse gas,Units,0.011841022,0.012137047,0.012433073,0.012729098,0.013025124,0.013321149,0.014363924,0.015443997,0.01656137,0.017716042,0.018908013,0.020137283,0.021403853,0.022707722,0.02404889,0.025427357,0.026843123,0.028296189,0.029786553,0.031314217,0.03287918,0.031328667,0.032722802,0.029777311,0.029389169,0.029126235,0.028925634,0.028797486,0.028724938,0.028675235,0.056580009,0.064808662,0.064591705,0.063475539,0.062945156,0.064334017,0.068239867,0.065273015,0.065774054,0.066271037,0.066746757,0.067265134,0.067769136,0.068281215,0.068824395,0.069364158,0.06941159,0.07184017,0.073275547,0.074728092,0.075094391,0.07567192,0.07627997,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.B. Fugitive Emissions from Fuels,Methane,Units,0.011841022,0.012137047,0.012433073,0.012729098,0.013025124,0.013321149,0.014363924,0.015443997,0.01656137,0.017716042,0.018908013,0.020137283,0.021403853,0.022707722,0.02404889,0.025427357,0.026843123,0.028296189,0.029786553,0.031314217,0.03287918,0.031328667,0.032722802,0.029777311,0.029389169,0.029126235,0.028925634,0.028797486,0.028724938,0.028675235,0.056188515,0.064383728,0.064147964,0.063050605,0.062529625,0.063890276,0.067720894,0.064810464,0.065302098,0.065789678,0.066255995,0.066764968,0.067259566,0.067762242,0.068296018,0.068826378,0.06887381,0.071259573,0.072671806,0.074101572,0.074466524,0.075038274,0.075637023,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.B. Fugitive Emissions from Fuels,Nitrous oxide,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000231626,0.000330895,0.000330895,0.000330895,0.000330895,0.000330895,0.000330895,0.000330895,0.000330895,0.000330895,0.000330895,0.000330895,0.000330895,0.000330895,0.000330895,0.000330895,0.000330895,0.000355147,0.000361102,0.000367724,0.00037448,0.00038026,0.00038026,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2. Industrial Processes and Product Use,Carbon dioxide,Units,0.064176727,0.065215798,0.069352044,0.073491643,0.094426389,0.076003682,0.088873279,0.082926247,0.07114,0.071625601,0.069715495,0.065484243,0.065701892,0.063457432,0.058866559,0.09149141,0.115395001,0.147676815,0.164606028,0.129280576,0.125308408,0.139451438,0.17014703,0.167449972,0.168113232,0.184180936,0.231333826,0.18814563,0.217978806,0.224339942,0.230134436,0.218562706,0.222461911,0.39849318,0.200637998,0.201120707,0.207505833,0.213597997,0.203047858,0.638826994,0.662589106,0.955251901,1.157913736,1.169392281,1.198495982,1.478118155,2.187333883,2.982678595,3.310167561,3.55591149,2.718701319,3.037348628,3.038181193,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2. Industrial Processes and Product Use,Greenhouse gas,Units,0.065134805,0.066193512,0.070350169,0.074510977,0.095467715,0.077067799,0.089960976,0.084038315,0.072277231,0.072788808,0.070905493,0.066701934,0.066948187,0.064733049,0.060171946,0.092826886,0.11676059,0.149072732,0.166033311,0.130741382,0.12680562,0.140988233,0.171726044,0.169072698,0.16977955,0.18588952,0.233082897,0.189933541,0.219803969,0.226201015,0.232030237,0.220492118,0.224423624,0.400485581,0.202659051,0.203168184,0.209577289,0.21569135,0.20516206,0.640962374,0.664747004,0.957434075,1.160121687,1.171627015,1.200757698,1.480406471,2.189648271,2.985018712,3.312533154,3.558302475,2.721117715,3.039790399,3.040648277,,,,,,,,
Nepal,NP,NPL,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2. Industrial Processes and Product Use,Nitrous oxide,Units,0.000958078,0.000977714,0.000998125,0.001019334,0.001041326,0.001064116,0.001087697,0.001112068,0.00113723,0.001163207,0.001189998,0.001217691,0.001246295,0.001275617,0.001305387,0.001335475,0.001365588,0.001395917,0.001427283,0.001460806,0.001497211,0.001536795,0.001579014,0.001622726,0.001666318,0.001708585,0.00174907,0.001787911,0.001825163,0.001861073,0.001895802,0.001929412,0.001961713,0.001992401,0.002021053,0.002047476,0.002071456,0.002093352,0.002114202,0.002135379,0.002157898,0.002182174,0.00220795,0.002234733,0.002261716,0.002288315,0.002314388,0.002340117,0.002365593,0.002390985,0.002416396,0.00244177,0.002467084,,,,,,,,
