Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Nepal,NPL,2021,Agricultural land (sq. km),AG.LND.AGRI.K2,41210
Nepal,NPL,2020,Agricultural land (sq. km),AG.LND.AGRI.K2,41210
Nepal,NPL,2019,Agricultural land (sq. km),AG.LND.AGRI.K2,41210
Nepal,NPL,2018,Agricultural land (sq. km),AG.LND.AGRI.K2,41210
Nepal,NPL,2017,Agricultural land (sq. km),AG.LND.AGRI.K2,41210
Nepal,NPL,2016,Agricultural land (sq. km),AG.LND.AGRI.K2,41210
Nepal,NPL,2015,Agricultural land (sq. km),AG.LND.AGRI.K2,41210
Nepal,NPL,2014,Agricultural land (sq. km),AG.LND.AGRI.K2,41210
Nepal,NPL,2013,Agricultural land (sq. km),AG.LND.AGRI.K2,41210
Nepal,NPL,2012,Agricultural land (sq. km),AG.LND.AGRI.K2,41210
Nepal,NPL,2011,Agricultural land (sq. km),AG.LND.AGRI.K2,41266
Nepal,NPL,2010,Agricultural land (sq. km),AG.LND.AGRI.K2,41260
Nepal,NPL,2009,Agricultural land (sq. km),AG.LND.AGRI.K2,41400
Nepal,NPL,2008,Agricultural land (sq. km),AG.LND.AGRI.K2,41520
Nepal,NPL,2007,Agricultural land (sq. km),AG.LND.AGRI.K2,41660
Nepal,NPL,2006,Agricultural land (sq. km),AG.LND.AGRI.K2,41850
Nepal,NPL,2005,Agricultural land (sq. km),AG.LND.AGRI.K2,42020
Nepal,NPL,2004,Agricultural land (sq. km),AG.LND.AGRI.K2,42180
Nepal,NPL,2003,Agricultural land (sq. km),AG.LND.AGRI.K2,42270
Nepal,NPL,2002,Agricultural land (sq. km),AG.LND.AGRI.K2,42410
Nepal,NPL,2001,Agricultural land (sq. km),AG.LND.AGRI.K2,42590
Nepal,NPL,2000,Agricultural land (sq. km),AG.LND.AGRI.K2,42491
Nepal,NPL,1999,Agricultural land (sq. km),AG.LND.AGRI.K2,42366
Nepal,NPL,1998,Agricultural land (sq. km),AG.LND.AGRI.K2,42254
Nepal,NPL,1997,Agricultural land (sq. km),AG.LND.AGRI.K2,42142
Nepal,NPL,1996,Agricultural land (sq. km),AG.LND.AGRI.K2,42030
Nepal,NPL,1995,Agricultural land (sq. km),AG.LND.AGRI.K2,41918
Nepal,NPL,1994,Agricultural land (sq. km),AG.LND.AGRI.K2,41806
Nepal,NPL,1993,Agricultural land (sq. km),AG.LND.AGRI.K2,41694
Nepal,NPL,1992,Agricultural land (sq. km),AG.LND.AGRI.K2,41582
Nepal,NPL,1991,Agricultural land (sq. km),AG.LND.AGRI.K2,41470
Nepal,NPL,1990,Agricultural land (sq. km),AG.LND.AGRI.K2,41444
Nepal,NPL,1989,Agricultural land (sq. km),AG.LND.AGRI.K2,41408
Nepal,NPL,1988,Agricultural land (sq. km),AG.LND.AGRI.K2,41382
Nepal,NPL,1987,Agricultural land (sq. km),AG.LND.AGRI.K2,41346
Nepal,NPL,1986,Agricultural land (sq. km),AG.LND.AGRI.K2,41320
Nepal,NPL,1985,Agricultural land (sq. km),AG.LND.AGRI.K2,41164
Nepal,NPL,1984,Agricultural land (sq. km),AG.LND.AGRI.K2,41138
Nepal,NPL,1983,Agricultural land (sq. km),AG.LND.AGRI.K2,41102
Nepal,NPL,1982,Agricultural land (sq. km),AG.LND.AGRI.K2,41066
Nepal,NPL,1981,Agricultural land (sq. km),AG.LND.AGRI.K2,41030
Nepal,NPL,1980,Agricultural land (sq. km),AG.LND.AGRI.K2,40850
Nepal,NPL,1979,Agricultural land (sq. km),AG.LND.AGRI.K2,40700
Nepal,NPL,1978,Agricultural land (sq. km),AG.LND.AGRI.K2,40550
Nepal,NPL,1977,Agricultural land (sq. km),AG.LND.AGRI.K2,40400
Nepal,NPL,1976,Agricultural land (sq. km),AG.LND.AGRI.K2,40250
Nepal,NPL,1975,Agricultural land (sq. km),AG.LND.AGRI.K2,40090
Nepal,NPL,1974,Agricultural land (sq. km),AG.LND.AGRI.K2,39940
Nepal,NPL,1973,Agricultural land (sq. km),AG.LND.AGRI.K2,39530
Nepal,NPL,1972,Agricultural land (sq. km),AG.LND.AGRI.K2,38220
Nepal,NPL,1971,Agricultural land (sq. km),AG.LND.AGRI.K2,37020
Nepal,NPL,1970,Agricultural land (sq. km),AG.LND.AGRI.K2,37020
Nepal,NPL,1969,Agricultural land (sq. km),AG.LND.AGRI.K2,35670
Nepal,NPL,1968,Agricultural land (sq. km),AG.LND.AGRI.K2,35670
Nepal,NPL,1967,Agricultural land (sq. km),AG.LND.AGRI.K2,35670
Nepal,NPL,1966,Agricultural land (sq. km),AG.LND.AGRI.K2,35530
Nepal,NPL,1965,Agricultural land (sq. km),AG.LND.AGRI.K2,35530
Nepal,NPL,1964,Agricultural land (sq. km),AG.LND.AGRI.K2,35530
Nepal,NPL,1963,Agricultural land (sq. km),AG.LND.AGRI.K2,35630
Nepal,NPL,1962,Agricultural land (sq. km),AG.LND.AGRI.K2,35530
Nepal,NPL,1961,Agricultural land (sq. km),AG.LND.AGRI.K2,35530
Nepal,NPL,2021,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7478200209278
Nepal,NPL,2020,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7478200209278
Nepal,NPL,2019,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7478200209278
Nepal,NPL,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7478200209278
Nepal,NPL,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7478200209278
Nepal,NPL,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7478200209278
Nepal,NPL,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7478200209278
Nepal,NPL,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7478200209278
Nepal,NPL,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7478200209278
Nepal,NPL,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7478200209278
Nepal,NPL,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7868852459016
Nepal,NPL,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.782699686083
Nepal,NPL,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.8803627485176
Nepal,NPL,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.9640739448901
Nepal,NPL,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.0617370073247
Nepal,NPL,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.1942797349145
Nepal,NPL,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.3128705964423
Nepal,NPL,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.424485524939
Nepal,NPL,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.4872689222183
Nepal,NPL,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.5849319846529
Nepal,NPL,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.7104987792117
Nepal,NPL,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.6414370422044
Nepal,NPL,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.6265734265734
Nepal,NPL,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.5482517482517
Nepal,NPL,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.4699300699301
Nepal,NPL,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.3916083916084
Nepal,NPL,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.3132867132867
Nepal,NPL,1994,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.234965034965
Nepal,NPL,1993,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.1566433566434
Nepal,NPL,1992,Agricultural land (% of land area),AG.LND.AGRI.ZS,29.0783216783217
Nepal,NPL,1991,Agricultural land (% of land area),AG.LND.AGRI.ZS,29
Nepal,NPL,1990,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.9818181818182
Nepal,NPL,1989,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.9566433566434
Nepal,NPL,1988,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.9384615384615
Nepal,NPL,1987,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.9132867132867
Nepal,NPL,1986,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.8951048951049
Nepal,NPL,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.786013986014
Nepal,NPL,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7678321678322
Nepal,NPL,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7426573426573
Nepal,NPL,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.7174825174825
Nepal,NPL,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.6923076923077
Nepal,NPL,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.5664335664336
Nepal,NPL,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.4615384615385
Nepal,NPL,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.3566433566434
Nepal,NPL,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.2517482517483
Nepal,NPL,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.1468531468531
Nepal,NPL,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,28.034965034965
Nepal,NPL,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.9300699300699
Nepal,NPL,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,27.6433566433566
Nepal,NPL,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,26.7272727272727
Nepal,NPL,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,25.8881118881119
Nepal,NPL,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,25.8881118881119
Nepal,NPL,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,24.9440559440559
Nepal,NPL,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,24.9440559440559
Nepal,NPL,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,24.9440559440559
Nepal,NPL,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,24.8461538461538
Nepal,NPL,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,24.8461538461538
Nepal,NPL,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,24.8461538461538
Nepal,NPL,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,24.9160839160839
Nepal,NPL,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,24.8461538461538
Nepal,NPL,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,24.8461538461538
Nepal,NPL,2021,Arable land (% of land area),AG.LND.ARBL.ZS,14.7450296477154
Nepal,NPL,2020,Arable land (% of land area),AG.LND.ARBL.ZS,14.7450296477154
Nepal,NPL,2019,Arable land (% of land area),AG.LND.ARBL.ZS,14.7450296477154
Nepal,NPL,2018,Arable land (% of land area),AG.LND.ARBL.ZS,14.7450296477154
Nepal,NPL,2017,Arable land (% of land area),AG.LND.ARBL.ZS,14.7450296477154
Nepal,NPL,2016,Arable land (% of land area),AG.LND.ARBL.ZS,14.7450296477154
Nepal,NPL,2015,Arable land (% of land area),AG.LND.ARBL.ZS,14.7450296477154
Nepal,NPL,2014,Arable land (% of land area),AG.LND.ARBL.ZS,14.7450296477154
Nepal,NPL,2013,Arable land (% of land area),AG.LND.ARBL.ZS,14.7471224276247
Nepal,NPL,2012,Arable land (% of land area),AG.LND.ARBL.ZS,14.7750261597489
Nepal,NPL,2011,Arable land (% of land area),AG.LND.ARBL.ZS,15.0868503662365
Nepal,NPL,2010,Arable land (% of land area),AG.LND.ARBL.ZS,15.2075340076735
Nepal,NPL,2009,Arable land (% of land area),AG.LND.ARBL.ZS,15.3470526682944
Nepal,NPL,2008,Arable land (% of land area),AG.LND.ARBL.ZS,15.4865713289152
Nepal,NPL,2007,Arable land (% of land area),AG.LND.ARBL.ZS,15.6260899895361
Nepal,NPL,2006,Arable land (% of land area),AG.LND.ARBL.ZS,15.765608650157
Nepal,NPL,2005,Arable land (% of land area),AG.LND.ARBL.ZS,15.9051273107778
Nepal,NPL,2004,Arable land (% of land area),AG.LND.ARBL.ZS,16.0446459713987
Nepal,NPL,2003,Arable land (% of land area),AG.LND.ARBL.ZS,16.1492849668643
Nepal,NPL,2002,Arable land (% of land area),AG.LND.ARBL.ZS,16.2888036274852
Nepal,NPL,2001,Arable land (% of land area),AG.LND.ARBL.ZS,16.428322288106
Nepal,NPL,2000,Arable land (% of land area),AG.LND.ARBL.ZS,16.421346355075
Nepal,NPL,1999,Arable land (% of land area),AG.LND.ARBL.ZS,16.4363636363636
Nepal,NPL,1998,Arable land (% of land area),AG.LND.ARBL.ZS,16.4132867132867
Nepal,NPL,1997,Arable land (% of land area),AG.LND.ARBL.ZS,16.3902097902098
Nepal,NPL,1996,Arable land (% of land area),AG.LND.ARBL.ZS,16.3671328671329
Nepal,NPL,1995,Arable land (% of land area),AG.LND.ARBL.ZS,16.3440559440559
Nepal,NPL,1994,Arable land (% of land area),AG.LND.ARBL.ZS,16.320979020979
Nepal,NPL,1993,Arable land (% of land area),AG.LND.ARBL.ZS,16.2979020979021
Nepal,NPL,1992,Arable land (% of land area),AG.LND.ARBL.ZS,16.2748251748252
Nepal,NPL,1991,Arable land (% of land area),AG.LND.ARBL.ZS,16.2517482517483
Nepal,NPL,1990,Arable land (% of land area),AG.LND.ARBL.ZS,16.2265734265734
Nepal,NPL,1989,Arable land (% of land area),AG.LND.ARBL.ZS,16.2013986013986
Nepal,NPL,1988,Arable land (% of land area),AG.LND.ARBL.ZS,16.1762237762238
Nepal,NPL,1987,Arable land (% of land area),AG.LND.ARBL.ZS,16.151048951049
Nepal,NPL,1986,Arable land (% of land area),AG.LND.ARBL.ZS,16.1258741258741
Nepal,NPL,1985,Arable land (% of land area),AG.LND.ARBL.ZS,16.1006993006993
Nepal,NPL,1984,Arable land (% of land area),AG.LND.ARBL.ZS,16.0755244755245
Nepal,NPL,1983,Arable land (% of land area),AG.LND.ARBL.ZS,16.0503496503496
Nepal,NPL,1982,Arable land (% of land area),AG.LND.ARBL.ZS,16.0251748251748
Nepal,NPL,1981,Arable land (% of land area),AG.LND.ARBL.ZS,16
Nepal,NPL,1980,Arable land (% of land area),AG.LND.ARBL.ZS,15.8741258741259
Nepal,NPL,1979,Arable land (% of land area),AG.LND.ARBL.ZS,15.7692307692308
Nepal,NPL,1978,Arable land (% of land area),AG.LND.ARBL.ZS,15.6643356643357
Nepal,NPL,1977,Arable land (% of land area),AG.LND.ARBL.ZS,15.5594405594406
Nepal,NPL,1976,Arable land (% of land area),AG.LND.ARBL.ZS,15.4545454545455
Nepal,NPL,1975,Arable land (% of land area),AG.LND.ARBL.ZS,15.3496503496503
Nepal,NPL,1974,Arable land (% of land area),AG.LND.ARBL.ZS,15.2447552447552
Nepal,NPL,1973,Arable land (% of land area),AG.LND.ARBL.ZS,15.1398601398601
Nepal,NPL,1972,Arable land (% of land area),AG.LND.ARBL.ZS,14.3706293706294
Nepal,NPL,1971,Arable land (% of land area),AG.LND.ARBL.ZS,13.6573426573427
Nepal,NPL,1970,Arable land (% of land area),AG.LND.ARBL.ZS,13.6573426573427
Nepal,NPL,1969,Arable land (% of land area),AG.LND.ARBL.ZS,12.7202797202797
Nepal,NPL,1968,Arable land (% of land area),AG.LND.ARBL.ZS,12.7202797202797
Nepal,NPL,1967,Arable land (% of land area),AG.LND.ARBL.ZS,12.7202797202797
Nepal,NPL,1966,Arable land (% of land area),AG.LND.ARBL.ZS,12.6293706293706
Nepal,NPL,1965,Arable land (% of land area),AG.LND.ARBL.ZS,12.6293706293706
Nepal,NPL,1964,Arable land (% of land area),AG.LND.ARBL.ZS,12.6293706293706
Nepal,NPL,1963,Arable land (% of land area),AG.LND.ARBL.ZS,12.6993006993007
Nepal,NPL,1962,Arable land (% of land area),AG.LND.ARBL.ZS,12.6293706293706
Nepal,NPL,1961,Arable land (% of land area),AG.LND.ARBL.ZS,12.6293706293706
Nepal,NPL,2015,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,0
Nepal,NPL,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,0
Nepal,NPL,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,0
Nepal,NPL,2015,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0
Nepal,NPL,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0
Nepal,NPL,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,0
Nepal,NPL,2015,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,0
Nepal,NPL,2000,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,0
Nepal,NPL,1990,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,0
Nepal,NPL,2015,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0
Nepal,NPL,2000,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0
Nepal,NPL,1990,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0
Nepal,NPL,2015,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0
Nepal,NPL,2000,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0
Nepal,NPL,1990,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,0
Nepal,NPL,2021,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2020,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2019,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2018,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2017,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2016,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2015,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2014,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2013,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2012,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2011,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2010,Forest area (sq. km),AG.LND.FRST.K2,59620.3
Nepal,NPL,2009,Forest area (sq. km),AG.LND.FRST.K2,59439.03
Nepal,NPL,2008,Forest area (sq. km),AG.LND.FRST.K2,59257.76
Nepal,NPL,2007,Forest area (sq. km),AG.LND.FRST.K2,59076.49
Nepal,NPL,2006,Forest area (sq. km),AG.LND.FRST.K2,58895.22
Nepal,NPL,2005,Forest area (sq. km),AG.LND.FRST.K2,58713.95
Nepal,NPL,2004,Forest area (sq. km),AG.LND.FRST.K2,58532.68
Nepal,NPL,2003,Forest area (sq. km),AG.LND.FRST.K2,58351.41
Nepal,NPL,2002,Forest area (sq. km),AG.LND.FRST.K2,58170.14
Nepal,NPL,2001,Forest area (sq. km),AG.LND.FRST.K2,57988.87
Nepal,NPL,2000,Forest area (sq. km),AG.LND.FRST.K2,57807.6
Nepal,NPL,1999,Forest area (sq. km),AG.LND.FRST.K2,57698.84
Nepal,NPL,1998,Forest area (sq. km),AG.LND.FRST.K2,57590.08
Nepal,NPL,1997,Forest area (sq. km),AG.LND.FRST.K2,57481.32
Nepal,NPL,1996,Forest area (sq. km),AG.LND.FRST.K2,57372.56
Nepal,NPL,1995,Forest area (sq. km),AG.LND.FRST.K2,57263.8
Nepal,NPL,1994,Forest area (sq. km),AG.LND.FRST.K2,57155.04
Nepal,NPL,1993,Forest area (sq. km),AG.LND.FRST.K2,57046.28
Nepal,NPL,1992,Forest area (sq. km),AG.LND.FRST.K2,56937.52
Nepal,NPL,1991,Forest area (sq. km),AG.LND.FRST.K2,56828.76
Nepal,NPL,1990,Forest area (sq. km),AG.LND.FRST.K2,56720
Nepal,NPL,2021,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2020,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2019,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2018,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2017,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2016,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2015,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2014,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2013,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2012,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2011,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2010,Forest area (% of land area),AG.LND.FRST.ZS,41.5907220090687
Nepal,NPL,2009,Forest area (% of land area),AG.LND.FRST.ZS,41.464269271015
Nepal,NPL,2008,Forest area (% of land area),AG.LND.FRST.ZS,41.3378165329613
Nepal,NPL,2007,Forest area (% of land area),AG.LND.FRST.ZS,41.2113637949076
Nepal,NPL,2006,Forest area (% of land area),AG.LND.FRST.ZS,41.0849110568539
Nepal,NPL,2005,Forest area (% of land area),AG.LND.FRST.ZS,40.9584583188001
Nepal,NPL,2004,Forest area (% of land area),AG.LND.FRST.ZS,40.8320055807464
Nepal,NPL,2003,Forest area (% of land area),AG.LND.FRST.ZS,40.7055528426927
Nepal,NPL,2002,Forest area (% of land area),AG.LND.FRST.ZS,40.579100104639
Nepal,NPL,2001,Forest area (% of land area),AG.LND.FRST.ZS,40.4526473665853
Nepal,NPL,2000,Forest area (% of land area),AG.LND.FRST.ZS,40.3261946285316
Nepal,NPL,1999,Forest area (% of land area),AG.LND.FRST.ZS,40.3488391608392
Nepal,NPL,1998,Forest area (% of land area),AG.LND.FRST.ZS,40.2727832167832
Nepal,NPL,1997,Forest area (% of land area),AG.LND.FRST.ZS,40.1967272727273
Nepal,NPL,1996,Forest area (% of land area),AG.LND.FRST.ZS,40.1206713286713
Nepal,NPL,1995,Forest area (% of land area),AG.LND.FRST.ZS,40.0446153846154
Nepal,NPL,1994,Forest area (% of land area),AG.LND.FRST.ZS,39.9685594405594
Nepal,NPL,1993,Forest area (% of land area),AG.LND.FRST.ZS,39.8925034965035
Nepal,NPL,1992,Forest area (% of land area),AG.LND.FRST.ZS,39.8164475524475
Nepal,NPL,1991,Forest area (% of land area),AG.LND.FRST.ZS,39.7403916083916
Nepal,NPL,1990,Forest area (% of land area),AG.LND.FRST.ZS,39.6643356643357
Nepal,NPL,2010,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,29.738245273873
Nepal,NPL,2009,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,26.4009661835749
Nepal,NPL,2008,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,25.8670520231214
Nepal,NPL,2007,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,25.4200672107537
Nepal,NPL,2006,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,24.6356033452808
Nepal,NPL,2020,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2019,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2018,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2016,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2015,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2014,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2013,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2011,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2010,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2009,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2008,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2006,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2005,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2004,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2003,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2001,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,2000,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1999,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1998,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1996,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1995,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1994,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1993,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1991,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1990,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1989,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1988,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1986,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1985,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1984,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1983,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1981,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1980,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1979,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1978,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1976,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1975,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
Nepal,NPL,1974,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500
